id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse
793,白色,白色,2.0,2.0,9.59,8.01,2014.0,,宿迁,宿迁,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,,,2014-07-01,2013-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,1.58,0.08977272727272727,1.0,1.0,,0.5,2.0,1.0,1.0,18.0,0.0,,2.0,0.0,2
794,棕色,白色,1.8,1.8,6.49,6.7,2013.0,,北京,成都,大众-途观 2013款 1.8TSI 自动四驱豪华型,大众 途观 2015款 1.8TSI 自动两驱豪华型,,,2014-04-01,2015-12-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-0.20999999999999996,-0.015921152388172852,1.0,1.0,,0.5,0.0,2.0,1.0,-20.0,0.0,,2.0,1.0,1
795,棕色,其他色,1.8,1.8,0.5,0.5,2015.0,,北京,北京,大众-途观 2015款 1.8TSI 手动两驱限量版,大众 途观 2015款 1.8TSI 手动两驱限量版,,,2016-02-01,2016-02-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,,0.5,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
796,其他色,其他色,1.8,1.6,9.06,6.2,2012.0,,郑州,郑州,福特-福克斯 2012款 两厢经典 1.8L 自动基本型,福特 福克斯 2012款 两厢 1.6L 自动风尚型,,,2013-01-01,2013-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.19999999999999996,0.0,2.8600000000000003,0.1874180865006553,0.0,0.0,,0.5,2.0,5.0,0.0,0.0,2.0,,2.0,0.0,2
797,白色,其他色,1.8,1.8,6.1,5.97,2013.0,,郑州,郑州,福特-福克斯 2013款 两厢经典 1.8L 自动百万纪念版,福特 福克斯 2012款 两厢经典 1.8L 手动时尚型,,,2014-01-01,2012-10-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,0.1299999999999999,0.010770505385252684,1.0,1.0,,0.5,2.0,7.0,0.0,15.0,0.0,,2.0,1.0,1
798,黑色,其他色,1.8,1.6,9.39,4.16,2009.0,,郑州,郑州,福特-福克斯 2009款 两厢 1.8L 手动舒适型,福特 福克斯 2012款 三厢 1.6L 手动风尚型,,,2009-09-01,2015-05-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.19999999999999996,0.0,5.23,0.3859778597785978,0.0,0.0,,0.5,2.0,6.0,0.0,-68.0,0.0,,2.0,1.0,1
799,其他色,白色,2.0,1.8,13.33,7.05,2009.0,,郑州,郑州,福特-福克斯 2009款 两厢 2.0L 手动运动型,福特 福克斯 2013款 三厢经典 1.8L 自动时尚型,,,2009-09-01,2013-06-01,,,0.0,0.0,2.0,1.0,-1,-1,-1,AT,0,0.19999999999999996,0.0,6.28,0.3081452404317959,0.0,0.0,,0.5,2.0,10.0,0.0,-45.0,0.0,,2.0,1.0,1
800,其他色,黑色,1.8,1.8,9.37,9.4,2011.0,,郑州,郑州,福特-福克斯 2011款 三厢 1.8L 手动舒适型,福特 福克斯 2009款 两厢 1.8L 手动舒适型,,,2011-10-01,2009-09-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,0.0,2.0,-0.030000000000001137,-0.0015982951518381,1.0,1.0,,0.5,2.0,3.0,1.0,25.0,0.0,,2.0,-1.0,1
801,黑色,白色,2.4,2.0,17.01,1.31,2007.0,,哈尔滨,哈尔滨,丰田-凯美瑞 2007款 240G 豪华版,丰田 凯美瑞 2016款 2.0G 十周年纪念领先版,,,2008-06-01,2017-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.3999999999999999,0.0,15.700000000000001,0.8569868995633189,0.0,0.0,,0.5,2.0,10.0,0.0,-103.0,0.0,,2.0,1.0,1
802,黑色,白色,2.4,2.0,17.01,6.15,2007.0,,哈尔滨,哈尔滨,丰田-凯美瑞 2007款 240G 豪华版,丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,,,2008-06-01,2014-04-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.3999999999999999,0.0,10.860000000000001,0.4689119170984456,0.0,0.0,,0.5,2.0,8.0,0.0,-70.0,0.0,,2.0,1.0,1
803,黑色,黑色,2.4,2.4,17.01,7.64,2007.0,,哈尔滨,哈尔滨,丰田-凯美瑞 2007款 240G 豪华版,丰田 凯美瑞 2009款 240G 豪华版,,,2008-06-01,2009-06-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,9.370000000000001,0.3801217038539554,0.0,0.0,,0.5,2.0,1.0,1.0,-12.0,0.0,,2.0,1.0,1
804,白色,黑色,2.0,2.0,9.68,5.94,2012.0,,哈尔滨,哈尔滨,丰田-凯美瑞 2012款 2.0G 豪华导航版,丰田 凯美瑞 2013款 200G 经典豪华版,,,2012-06-01,2014-06-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,0.0,2.0,3.7399999999999993,0.2394366197183098,0.0,0.0,,0.5,2.0,6.0,0.0,-24.0,0.0,,2.0,0.0,2
805,白色,黑色,2.0,2.4,9.68,7.64,2012.0,,哈尔滨,哈尔滨,丰田-凯美瑞 2012款 2.0G 豪华导航版,丰田 凯美瑞 2009款 240G 豪华版,,,2012-06-01,2009-06-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,2.04,0.11778290993071594,0.0,0.0,,0.5,2.0,5.0,0.0,36.0,0.0,,2.0,1.0,1
806,白色,其他色,1.6,1.8,2.15,3.0,2015.0,,贵阳,贵阳,福特-福克斯 2015款 两厢 1.6L 自动风尚型,福特 福克斯 2013款 两厢经典 1.8L 自动基本型,,,2015-08-01,2014-03-01,,,0.0,0.0,2.0,0.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,-0.8500000000000001,-0.1650485436893204,0.0,1.0,,0.5,2.0,6.0,0.0,17.0,0.0,,2.0,2.0,0
807,灰色,其他色,1.6,1.8,3.81,9.22,2012.0,,贵阳,贵阳,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2007款 两厢 1.8L 自动时尚型,,,2014-03-01,2007-11-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,-5.41,-0.4151957022256331,0.0,0.0,,0.5,2.0,4.0,1.0,76.0,0.0,,2.0,0.0,2
808,黑色,白色,2.0,1.5,8.21,1.8,2013.0,,苏州,苏州,雪佛兰-迈锐宝 2013款 2.0L 自动豪华版,雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,,,2014-04-01,2016-09-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.5,0.0,6.410000000000001,0.6403596403596403,0.0,0.0,,0.5,2.0,4.0,1.0,-29.0,0.0,,2.0,-1.0,1
809,黑色,其他色,2.0,2.0,8.21,6.88,2013.0,,苏州,苏州,雪佛兰-迈锐宝 2013款 2.0L 自动豪华版,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,,,2014-04-01,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,1.330000000000001,0.08813783962889338,1.0,1.0,,0.5,2.0,0.0,2.0,18.0,0.0,,2.0,0.0,2
810,黑色,其他色,2.0,2.4,5.15,8.55,2014.0,,泰州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,,,2015-06-01,2013-01-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,-3.4000000000000004,-0.24817518248175183,0.0,0.0,,0.5,0.0,2.0,1.0,29.0,0.0,,2.0,-2.0,0
811,黑色,黑色,2.0,2.4,5.15,3.53,2014.0,,泰州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.4L 自动豪华版,,,2015-06-01,2014-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,1.6200000000000006,0.1866359447004609,0.0,1.0,,0.5,0.0,1.0,1.0,12.0,0.0,,2.0,0.0,2
812,黑色,其他色,2.0,2.0,5.15,6.88,2014.0,,泰州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,,,2015-06-01,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.7299999999999995,-0.1438071487946799,0.0,1.0,,0.5,0.0,1.0,1.0,32.0,0.0,,2.0,0.0,2
813,金色,其他色,2.0,2.4,3.82,8.55,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,,,2015-07-01,2013-01-01,,,0.0,0.0,1.0,2.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,-4.73,-0.38237671786580435,0.0,0.0,,0.5,2.0,2.0,1.0,30.0,0.0,,2.0,-1.0,1
814,金色,白色,2.0,2.0,3.82,3.7,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,,,2015-07-01,2015-07-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.11999999999999966,0.015957446808510595,1.0,1.0,,0.5,2.0,2.0,1.0,0.0,2.0,,2.0,1.0,1
815,金色,白色,2.0,1.5,3.82,3.92,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,,,2015-07-01,2016-09-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.5,0.0,-0.10000000000000009,-0.012919896640826885,1.0,1.0,,0.5,2.0,4.0,1.0,-14.0,0.0,,2.0,1.0,1
816,金色,白色,2.0,2.0,3.82,5.37,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,,,2015-07-01,2014-07-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.5500000000000003,-0.16866158868335152,0.0,1.0,,0.5,2.0,0.0,2.0,12.0,0.0,,2.0,1.0,1
817,金色,白色,2.0,2.0,3.82,4.1,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,,,2015-07-01,2015-01-01,,,0.0,0.0,1.0,2.0,-1,-1,-1,AT,0,0.0,2.0,-0.2799999999999998,-0.03535353535353533,1.0,1.0,,0.5,2.0,2.0,1.0,6.0,0.0,,2.0,-1.0,1
818,黑色,其他色,2.0,2.0,10.67,8.6,2012.0,,苏州,苏州,雪佛兰-迈锐宝 2012款 2.0L 自动豪华版,雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,,,2013-02-01,2012-03-01,,,0.0,0.0,2.0,1.0,-1,-1,-1,AT,0,0.0,2.0,2.0700000000000003,0.107420861442657,0.0,0.0,,0.5,2.0,0.0,2.0,11.0,0.0,,2.0,1.0,1
819,黑色,白色,2.0,1.5,10.67,1.8,2012.0,,苏州,苏州,雪佛兰-迈锐宝 2012款 2.0L 自动豪华版,雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,,,2013-02-01,2016-09-01,,,0.0,0.0,2.0,1.0,-1,-1,-1,AT,0,0.5,0.0,8.87,0.7113071371291098,0.0,0.0,,0.5,2.0,4.0,1.0,-43.0,0.0,,2.0,1.0,1
820,白色,白色,2.0,2.0,6.58,2.77,2013.0,,苏州,苏州,雪佛兰-迈锐宝 2013款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,,,2013-05-01,2015-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,3.81,0.4074866310160428,0.0,0.0,,0.5,2.0,3.0,1.0,-29.0,0.0,,2.0,0.0,2
821,白色,白色,2.0,2.0,6.58,4.1,2013.0,,苏州,苏州,雪佛兰-迈锐宝 2013款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,,,2013-05-01,2015-01-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,0.0,2.0,2.4800000000000004,0.2322097378277154,0.0,0.0,,0.5,2.0,3.0,1.0,-20.0,0.0,,2.0,-2.0,0
822,白色,其他色,2.0,2.0,6.58,6.88,2013.0,,苏州,苏州,雪佛兰-迈锐宝 2013款 2.0L 自动豪华版,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,,,2013-05-01,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-0.2999999999999998,-0.02228826151560177,1.0,1.0,,0.5,2.0,0.0,2.0,7.0,0.0,,2.0,0.0,2
823,白色,白色,2.0,2.0,2.44,5.37,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,,,2014-11-01,2014-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-2.93,-0.37516005121638923,0.0,0.0,,0.5,2.0,0.0,2.0,4.0,0.0,,2.0,0.0,2
824,白色,白色,1.5,2.0,0.84,4.25,2018.0,,苏州,苏州,雪佛兰-迈锐宝 2018款 530T 自动豪华版,雪佛兰 迈锐宝 2012款 2.0L 自动舒适版,,,2017-11-01,2015-08-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,-3.41,-0.6699410609037328,0.0,0.0,,0.5,2.0,6.0,0.0,27.0,0.0,,2.0,0.0,2
825,白色,其他色,1.5,2.0,0.84,6.88,2018.0,,苏州,苏州,雪佛兰-迈锐宝 2018款 530T 自动豪华版,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,,,2017-11-01,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,-6.04,-0.7823834196891192,0.0,0.0,,0.5,2.0,4.0,1.0,61.0,0.0,,2.0,0.0,2
826,白色,白色,2.0,2.0,2.58,2.77,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动舒适版,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,,,2015-06-01,2015-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-0.18999999999999995,-0.03551401869158878,1.0,1.0,,0.5,2.0,0.0,2.0,-4.0,0.0,,2.0,0.0,2
827,白色,黑色,2.0,2.0,3.89,3.44,2016.0,,苏州,苏州,雪佛兰-迈锐宝 2016款 2.0L 自动豪华版,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,,,2016-06-01,2015-02-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.4500000000000002,0.06139154160982267,1.0,1.0,,0.5,2.0,1.0,1.0,16.0,0.0,,2.0,0.0,2
828,白色,其他色,2.0,2.4,4.76,8.55,2014.0,,苏州,苏州,雪佛兰-迈锐宝 2014款 2.0L 自动豪华版,雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,,,2015-12-01,2013-01-01,,,0.0,0.0,2.0,2.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,-3.790000000000001,-0.28474830954169805,0.0,0.0,,0.5,2.0,2.0,1.0,35.0,0.0,,2.0,0.0,2
829,灰色,其他色,1.6,1.6,6.12,8.15,2012.0,,南京,上海,标致-307 2012款 两厢 1.6L 手动舒适版,标致 标致307 2012款 两厢 1.6L 自动舒适版,,,2012-05-01,2011-11-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,-2.0300000000000002,-0.1422564821303434,0.0,0.0,,0.5,0.0,3.0,1.0,6.0,0.0,,2.0,-1.0,1
830,灰色,其他色,1.6,1.6,6.12,10.7,2012.0,,南京,上海,标致-307 2012款 两厢 1.6L 手动舒适版,标致 标致307 2007款 改款 1.6L 手动舒适版,,,2012-05-01,2008-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-4.579999999999999,-0.27229488703923893,0.0,0.0,,0.5,0.0,6.0,0.0,43.0,0.0,,2.0,0.0,2
831,其他色,其他色,1.6,2.0,11.27,13.12,2010.0,,苏州,南通,标致-307 2010款 两厢 1.6L 手动舒适版,标致 标致307 2007款 改款 2.0L 自动舒适版,,,2009-09-01,2008-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,-1.8499999999999996,-0.07585075850758506,1.0,1.0,,0.5,0.0,9.0,0.0,12.0,0.0,,2.0,0.0,2
832,灰色,其他色,2.0,1.6,13.11,11.4,2007.0,,南通,上海,标致-307 2007款 改款 2.0L 自动舒适版,标致 标致307 2007款 1.6L 自动舒适版,,,2008-09-01,2007-10-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.3999999999999999,0.0,1.709999999999999,0.06976744186046509,1.0,1.0,,0.5,0.0,6.0,0.0,11.0,0.0,,2.0,-1.0,1
833,灰色,其他色,2.0,1.6,13.11,10.2,2007.0,,南通,南京,标致-307 2007款 改款 2.0L 自动舒适版,标致 标致307 2010款 两厢 1.6L 手动舒适版,,,2008-09-01,2009-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.3999999999999999,0.0,2.91,0.12483912483912485,0.0,0.0,,0.5,0.0,9.0,0.0,-15.0,0.0,,2.0,0.0,2
834,灰色,其他色,2.0,2.0,13.11,13.12,2007.0,,南通,南通,标致-307 2007款 改款 2.0L 自动舒适版,标致 标致307 2007款 改款 2.0L 自动舒适版,,,2008-09-01,2008-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,-0.009999999999999787,-0.0003812428516965226,1.0,1.0,,0.5,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
835,其他色,其他色,1.6,1.6,11.96,11.97,2010.0,,上海,上海,标致-307 2010款 两厢 1.6L 手动舒适版,标致 标致307 2010款 两厢 1.6L 手动舒适版,,,2009-12-01,2009-12-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,1,0.0,2.0,-0.009999999999999787,-0.00041788549937316283,1.0,1.0,,0.5,2.0,2.0,1.0,0.0,2.0,,2.0,1.0,1
836,灰色,其他色,1.6,1.6,8.15,11.4,2010.0,,上海,上海,标致-307 2010款 两厢 1.6L 自动舒适版,标致 标致307 2007款 1.6L 自动舒适版,,,2011-11-01,2007-10-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,0.0,2.0,-3.25,-0.16624040920716113,0.0,0.0,,0.5,2.0,6.0,0.0,49.0,0.0,,2.0,0.0,2
837,灰色,其他色,1.6,1.6,8.15,11.97,2010.0,,上海,上海,标致-307 2010款 两厢 1.6L 自动舒适版,标致 标致307 2010款 两厢 1.6L 手动舒适版,,,2011-11-01,2009-12-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-3.8200000000000003,-0.18986083499005965,0.0,0.0,,0.5,2.0,3.0,1.0,23.0,0.0,,2.0,1.0,1
838,灰色,其他色,1.6,2.0,8.15,11.9,2010.0,,上海,南通,标致-307 2010款 两厢 1.6L 自动舒适版,标致 标致307 2007款 改款 2.0L 手动舒适版,,,2011-11-01,2008-09-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-0.3999999999999999,0.0,-3.75,-0.18703241895261843,0.0,0.0,,0.5,0.0,9.0,0.0,38.0,0.0,,2.0,1.0,1
839,灰色,其他色,1.6,1.6,8.15,10.7,2010.0,,上海,上海,标致-307 2010款 两厢 1.6L 自动舒适版,标致 标致307 2007款 改款 1.6L 手动舒适版,,,2011-11-01,2008-10-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-2.549999999999999,-0.13527851458885934,0.0,0.0,,0.5,2.0,7.0,0.0,37.0,0.0,,2.0,1.0,1
840,其他色,其他色,1.5,1.5,2.23,3.8,2013.0,,青岛,青岛,别克-凯越 2013款 1.5L 手动经典型,别克 凯越 2013款 1.5L 手动经典型,,,2014-12-01,2014-05-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-1.5699999999999998,-0.2603648424543947,0.0,1.0,,0.5,2.0,0.0,2.0,7.0,0.0,,2.0,1.0,1
841,白色,其他色,1.5,1.6,4.03,10.7,2013.0,,青岛,青岛,别克-凯越 2013款 1.5L 自动经典型,别克 凯越 2005款 HRV 1.6LE-AT,,,2014-10-01,2006-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.10000000000000009,0.0,-6.669999999999999,-0.4528173794976238,0.0,0.0,,0.5,2.0,11.0,0.0,99.0,0.0,,2.0,0.0,2
842,白色,其他色,1.5,1.6,3.1,10.7,2015.0,,青岛,青岛,别克-凯越 2015款 1.5L 自动经典型,别克 凯越 2005款 HRV 1.6LE-AT,,,2015-09-01,2006-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.10000000000000009,0.0,-7.6,-0.5507246376811594,0.0,0.0,,0.5,2.0,10.0,0.0,110.0,0.0,,2.0,0.0,2
843,灰色,其他色,1.6,1.6,9.37,7.6,2005.0,,青岛,青岛,别克-凯越 2005款 1.6 手动舒适型,别克 凯越 2008款 1.6LE-MTNavi,,,2007-05-01,2010-02-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,0.0,2.0,1.7699999999999996,0.10430170889805537,0.0,1.0,,0.5,2.0,9.0,0.0,-33.0,0.0,,2.0,-1.0,1
844,灰色,其他色,1.6,1.5,9.37,2.2,2005.0,,青岛,青岛,别克-凯越 2005款 1.6 手动舒适型,别克 凯越 2015款 1.5L 手动经典型,,,2007-05-01,2014-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.10000000000000009,0.0,7.169999999999999,0.619706136560069,0.0,0.0,,0.5,2.0,5.0,0.0,-91.0,0.0,,2.0,0.0,2
845,其他色,其他色,1.6,1.6,10.01,9.9,2011.0,,青岛,青岛,别克-凯越 2011款 1.6LX-MT,别克 凯越 2008款 1.6LE-AT,,,2012-08-01,2010-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.10999999999999943,0.00552486187845301,1.0,1.0,,0.5,2.0,4.0,1.0,31.0,0.0,,2.0,1.0,1
846,白色,白色,1.6,1.8,4.23,4.2,2012.0,,大连,大连,福特-福克斯 2012款 三厢 1.6L 自动舒适型,福特 福克斯 2013款 两厢经典 1.8L 自动基本型,,,2013-12-01,2014-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,0.03000000000000025,0.003558718861209994,1.0,1.0,,0.5,2.0,7.0,0.0,-7.0,0.0,,2.0,0.0,2
847,紫色,白色,1.8,1.6,6.06,2.83,2011.0,,大连,大连,福特-福克斯 2011款 三厢 1.8L 自动时尚型,福特 福克斯 2015款 三厢 1.6L 自动风尚型,,,2012-06-01,2016-03-01,,,0.0,0.0,2.0,0.0,-1,-1,-1,AT,0,0.19999999999999996,0.0,3.2299999999999995,0.3633295838020247,0.0,0.0,,0.5,2.0,3.0,1.0,-45.0,0.0,,2.0,2.0,0
848,白色,其他色,1.6,1.8,3.34,3.33,2012.0,,大连,大连,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2012款 两厢经典 1.8L 自动基本型,,,2015-08-01,2012-10-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,0.009999999999999787,0.0014992503748125618,1.0,1.0,,0.5,2.0,5.0,0.0,34.0,0.0,,2.0,-2.0,0
849,金色,其他色,1.6,1.6,5.45,6.0,2014.0,,杭州,金华,大众-宝来 2014款 1.6L 手动舒适型,大众 宝来 2014款 1.6L 手动舒适型,,,2014-05-01,2014-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-0.5499999999999998,-0.04803493449781658,1.0,1.0,,0.5,0.0,0.0,2.0,1.0,1.0,,2.0,0.0,2
850,灰色,其他色,1.6,1.6,5.82,6.1,2012.0,,杭州,杭州,大众-宝来 2012款 1.6L 手动舒适超值版,大众 宝来 2013款 1.6L 自动舒适型,,,2012-12-01,2013-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-0.27999999999999936,-0.023489932885905986,1.0,1.0,,0.5,2.0,5.0,0.0,-1.0,1.0,,2.0,0.0,2
851,灰色,其他色,1.0,1.0,7.02,4.47,2010.0,,西安,杨凌,五菱汽车-五菱之光 2010款 1.0L新版实用型短车身,五菱汽车 五菱之光 2013款 1.0L实用型,,,2012-11-01,2015-07-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,2.55,0.22193211488250655,0.0,0.0,,0.5,0.0,6.0,0.0,-32.0,0.0,,2.0,1.0,1
852,灰色,其他色,1.0,1.2,13.42,13.6,2010.0,,西安,西安,五菱汽车-五菱之光 2010款 1.0L新版实用型短车身L2Y（改装天然气）,五菱汽车 五菱之光 2010款 1.2L新版标准型I长车身LAQ,,,2013-10-01,2011-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-0.19999999999999996,0.0,-0.17999999999999972,-0.006661732050333076,1.0,1.0,,0.5,2.0,14.0,0.0,33.0,0.0,,2.0,1.0,1
853,其他色,其他色,1.0,1.0,6.88,4.19,2013.0,,西安,咸阳,五菱汽车-五菱之光 2013款 1.0L实用型,五菱汽车 五菱之光 2013款 1.0L实用型,,,2014-12-01,2015-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,2.6899999999999995,0.2429990966576332,0.0,0.0,,0.5,0.0,0.0,2.0,-12.0,0.0,,2.0,0.0,2
854,金色,其他色,1.6,1.6,12.03,3.46,2007.0,,成都,成都,斯柯达-明锐 2007款 1.6L 手动逸仕版,斯柯达 明锐 2015款 1.6L 自动逸杰版,,,2008-05-01,2015-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,8.57,0.553260167850226,0.0,0.0,,0.5,2.0,4.0,1.0,-88.0,0.0,,2.0,0.0,2
855,金色,黑色,1.6,1.6,5.9,8.1,2015.0,,成都,成都,斯柯达-明锐 2015款 1.6L 自动逸俊版,斯柯达 明锐 2015款 1.6L 自动逸俊版,,,2015-07-01,2014-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-2.1999999999999993,-0.15714285714285708,0.0,0.0,,0.5,2.0,0.0,2.0,10.0,0.0,,2.0,0.0,2
856,金色,白色,1.6,1.4,5.9,6.58,2015.0,,成都,成都,斯柯达-明锐 2015款 1.6L 自动逸俊版,斯柯达 明锐 2015款 1.4TSI DSG逸俊版,,,2015-07-01,2015-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.20000000000000018,0.0,-0.6799999999999997,-0.05448717948717946,1.0,1.0,,0.5,2.0,7.0,0.0,4.0,0.0,,2.0,0.0,2
