id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same
1852,黑色,黑色,2.0,1.8,17.92,9.51,2012.0,,郑州,郑州,大众-迈腾 2012款 2.0TSI 尊贵型,大众 迈腾 2012款 改款 1.8TSI 领先型,,,2012-04-10,2012-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1853,其他色,白色,1.6,2.0,8.93,6.99,2012.0,,北京,北京,宝马-1系(进口) 2012款 116i 都市型,宝马 宝马1系(进口) 2012款 125i 运动型,,,2012-06-15,2012-09-01,,,1.0,1.0,0.0,0.0,,,,自动,2
1854,其他色,其他色,1.6,2.0,8.93,6.24,2012.0,,北京,北京,宝马-1系(进口) 2012款 116i 都市型,宝马 宝马1系(进口) 2008款 120i 自动挡,,,2012-06-15,2010-01-01,,,1.0,1.0,0.0,1.0,,,,自动,2
1855,其他色,白色,1.6,2.0,5.56,6.99,2013.0,,北京,北京,宝马-1系(进口) 2013款 改款 118i 运动型,宝马 宝马1系(进口) 2012款 125i 运动型,,,2015-03-19,2012-09-01,,,1.0,1.0,0.0,0.0,,,,自动,2
1856,其他色,其他色,1.6,2.0,5.56,6.24,2013.0,,北京,北京,宝马-1系(进口) 2013款 改款 118i 运动型,宝马 宝马1系(进口) 2008款 120i 自动挡,,,2015-03-19,2010-01-01,,,1.0,1.0,0.0,1.0,,,,自动,2
1857,白色,白色,3.0,5.0,9.78,10.44,2010.0,,上海,上海,路虎-揽胜运动版 2010款 3.0 TDV6 HSE 柴油版,路虎 揽胜运动版 2014款 5.0 V8 SC 锋尚创世版 Dynamic,,,2011-02-09,2014-07-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1858,白色,白色,3.0,3.0,9.78,9.78,2010.0,,上海,上海,路虎-揽胜运动版 2010款 3.0 TDV6 HSE 柴油版,路虎 揽胜运动版 2011款 3.0 TDV6 柴油版,,,2011-02-09,2011-02-01,,,0.0,0.0,0.0,0.0,,,,自动,1
1859,白色,白色,2.0,2.0,7.86,1.97,2011.0,,盐城,盐城,起亚-智跑 2011款 2.0L 自动两驱版GLS,起亚 智跑 2015款 2.0L 自动两驱版DLX,,,2013-11-11,2015-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1860,黑色,黑色,2.0,2.4,6.71,16.58,2011.0,,北京,北京,本田-雅阁 2011款 2.0L EX,本田 雅阁 2010款 2.4L EXL Navi,,,2012-01-09,2010-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1861,黑色,其他色,2.0,2.0,6.71,4.07,2011.0,,北京,北京,本田-雅阁 2011款 2.0L EX,本田 雅阁 2016款 2.0L 豪华版,,,2012-01-09,2017-11-01,,,0.0,0.0,0.0,2.0,,,,自动,2
1862,黑色,白色,2.0,2.0,6.71,8.07,2011.0,,北京,北京,本田-雅阁 2011款 2.0L EX,本田 雅阁 2010款 2.0L EX,,,2012-01-09,2010-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1863,黑色,白色,2.0,2.4,6.71,4.0,2011.0,,北京,石家庄,本田-雅阁 2011款 2.0L EX,本田 雅阁 2014款 2.4L EX 豪华版,,,2012-01-09,2014-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1864,黑色,其他色,2.0,2.4,6.71,15.18,2011.0,,北京,北京,本田-雅阁 2011款 2.0L EX,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2012-01-09,2007-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1865,黑色,白色,2.0,2.4,6.71,7.34,2011.0,,北京,北京,本田-雅阁 2011款 2.0L EX,本田 雅阁 2009款 2.4L LX,,,2012-01-09,2009-03-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1866,黑色,黑色,2.0,2.4,1.33,16.58,2016.0,,白城,北京,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2010款 2.4L EXL Navi,,,2016-10-08,2010-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1867,黑色,其他色,2.0,2.0,1.33,4.07,2016.0,,白城,北京,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2016款 2.0L 豪华版,,,2016-10-08,2017-11-01,,,0.0,0.0,0.0,2.0,,,,自动,1
1868,黑色,白色,2.0,2.0,1.33,8.07,2016.0,,白城,北京,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2010款 2.0L EX,,,2016-10-08,2010-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1869,黑色,白色,2.0,2.4,1.33,4.0,2016.0,,白城,石家庄,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2014款 2.4L EX 豪华版,,,2016-10-08,2014-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1870,黑色,其他色,2.0,2.4,1.33,15.18,2016.0,,白城,北京,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2016-10-08,2007-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1871,黑色,白色,2.0,2.4,1.33,7.34,2016.0,,白城,北京,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2009款 2.4L LX,,,2016-10-08,2009-03-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1872,黑色,黑色,2.4,2.4,22.08,16.58,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2010款 2.4L EXL Navi,,,2004-04-27,2010-09-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1873,黑色,其他色,2.4,2.0,22.08,4.07,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2016款 2.0L 豪华版,,,2004-04-27,2017-11-01,,,0.0,0.0,1.0,2.0,,,,自动,2
1874,黑色,白色,2.4,2.0,22.08,8.07,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2010款 2.0L EX,,,2004-04-27,2010-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1875,黑色,白色,2.4,2.4,22.08,4.0,2004.0,,北京,石家庄,本田-雅阁 2004款 2.4L,本田 雅阁 2014款 2.4L EX 豪华版,,,2004-04-27,2014-11-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1876,黑色,其他色,2.4,2.4,22.08,15.18,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2004-04-27,2007-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1877,黑色,白色,2.4,2.4,22.08,7.34,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2009款 2.4L LX,,,2004-04-27,2009-03-01,,,0.0,0.0,1.0,1.0,,,,自动,2
1878,黑色,黑色,2.4,2.4,10.01,16.58,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动舒适版,本田 雅阁 2010款 2.4L EXL Navi,,,2007-06-28,2010-09-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1879,黑色,其他色,2.4,2.0,10.01,4.07,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动舒适版,本田 雅阁 2016款 2.0L 豪华版,,,2007-06-28,2017-11-01,,,0.0,0.0,2.0,2.0,,,,自动,2
1880,黑色,白色,2.4,2.0,10.01,8.07,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动舒适版,本田 雅阁 2010款 2.0L EX,,,2007-06-28,2010-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1881,黑色,白色,2.4,2.4,10.01,4.0,2007.0,,北京,石家庄,本田-雅阁 2007款 2.4L 自动舒适版,本田 雅阁 2014款 2.4L EX 豪华版,,,2007-06-28,2014-11-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1882,黑色,其他色,2.4,2.4,10.01,15.18,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动舒适版,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2007-06-28,2007-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1883,黑色,白色,2.4,2.4,10.01,7.34,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动舒适版,本田 雅阁 2009款 2.4L LX,,,2007-06-28,2009-03-01,,,0.0,0.0,2.0,1.0,,,,自动,2
1884,黑色,黑色,2.0,2.4,3.68,16.58,2016.0,,北京,北京,本田-雅阁 2016款 2.0L 精英版,本田 雅阁 2010款 2.4L EXL Navi,,,2017-08-24,2010-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1885,黑色,其他色,2.0,2.0,3.68,4.07,2016.0,,北京,北京,本田-雅阁 2016款 2.0L 精英版,本田 雅阁 2016款 2.0L 豪华版,,,2017-08-24,2017-11-01,,,0.0,0.0,0.0,2.0,,,,自动,2
1886,黑色,白色,2.0,2.0,3.68,8.07,2016.0,,北京,北京,本田-雅阁 2016款 2.0L 精英版,本田 雅阁 2010款 2.0L EX,,,2017-08-24,2010-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1887,黑色,白色,2.0,2.4,3.68,4.0,2016.0,,北京,石家庄,本田-雅阁 2016款 2.0L 精英版,本田 雅阁 2014款 2.4L EX 豪华版,,,2017-08-24,2014-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1888,黑色,其他色,2.0,2.4,3.68,15.18,2016.0,,北京,北京,本田-雅阁 2016款 2.0L 精英版,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2017-08-24,2007-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1889,黑色,白色,2.0,2.4,3.68,7.34,2016.0,,北京,北京,本田-雅阁 2016款 2.0L 精英版,本田 雅阁 2009款 2.4L LX,,,2017-08-24,2009-03-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1890,白色,黑色,2.4,2.4,7.6,16.58,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2010款 2.4L EXL Navi,,,2004-04-27,2010-09-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1891,白色,其他色,2.4,2.0,7.6,4.07,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2016款 2.0L 豪华版,,,2004-04-27,2017-11-01,,,0.0,0.0,1.0,2.0,,,,自动,2
1892,白色,白色,2.4,2.0,7.6,8.07,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2010款 2.0L EX,,,2004-04-27,2010-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1893,白色,白色,2.4,2.4,7.6,4.0,2004.0,,北京,石家庄,本田-雅阁 2004款 2.4L,本田 雅阁 2014款 2.4L EX 豪华版,,,2004-04-27,2014-11-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1894,白色,其他色,2.4,2.4,7.6,15.18,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2004-04-27,2007-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1895,白色,白色,2.4,2.4,7.6,7.34,2004.0,,北京,北京,本田-雅阁 2004款 2.4L,本田 雅阁 2009款 2.4L LX,,,2004-04-27,2009-03-01,,,0.0,0.0,1.0,1.0,,,,自动,2
1896,黑色,黑色,2.4,2.4,20.99,16.58,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2010款 2.4L EXL Navi,,,2007-11-20,2010-09-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1897,黑色,其他色,2.4,2.0,20.99,4.07,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2016款 2.0L 豪华版,,,2007-11-20,2017-11-01,,,0.0,0.0,1.0,2.0,,,,自动,2
1898,黑色,白色,2.4,2.0,20.99,8.07,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2010款 2.0L EX,,,2007-11-20,2010-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1899,黑色,白色,2.4,2.4,20.99,4.0,2007.0,,北京,石家庄,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2014款 2.4L EX 豪华版,,,2007-11-20,2014-11-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1900,黑色,其他色,2.4,2.4,20.99,15.18,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2007-11-20,2007-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1901,黑色,白色,2.4,2.4,20.99,7.34,2007.0,,北京,北京,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2009款 2.4L LX,,,2007-11-20,2009-03-01,,,0.0,0.0,1.0,1.0,,,,自动,2
1902,白色,黑色,2.4,2.4,9.59,16.58,2013.0,,北京,北京,本田-雅阁 2013款 2.4L SE,本田 雅阁 2010款 2.4L EXL Navi,,,2013-07-29,2010-09-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1903,白色,其他色,2.4,2.0,9.59,4.07,2013.0,,北京,北京,本田-雅阁 2013款 2.4L SE,本田 雅阁 2016款 2.0L 豪华版,,,2013-07-29,2017-11-01,,,0.0,0.0,2.0,2.0,,,,自动,2
1904,白色,白色,2.4,2.0,9.59,8.07,2013.0,,北京,北京,本田-雅阁 2013款 2.4L SE,本田 雅阁 2010款 2.0L EX,,,2013-07-29,2010-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1905,白色,白色,2.4,2.4,9.59,4.0,2013.0,,北京,石家庄,本田-雅阁 2013款 2.4L SE,本田 雅阁 2014款 2.4L EX 豪华版,,,2013-07-29,2014-11-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1906,白色,其他色,2.4,2.4,9.59,15.18,2013.0,,北京,北京,本田-雅阁 2013款 2.4L SE,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2013-07-29,2007-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1907,白色,白色,2.4,2.4,9.59,7.34,2013.0,,北京,北京,本田-雅阁 2013款 2.4L SE,本田 雅阁 2009款 2.4L LX,,,2013-07-29,2009-03-01,,,0.0,0.0,2.0,1.0,,,,自动,2
1908,灰色,黑色,2.4,2.4,15.14,16.58,2008.0,,锡林郭勒,北京,本田-雅阁 2008款 2.4L EX,本田 雅阁 2010款 2.4L EXL Navi,,,2008-11-14,2010-09-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1909,灰色,其他色,2.4,2.0,15.14,4.07,2008.0,,锡林郭勒,北京,本田-雅阁 2008款 2.4L EX,本田 雅阁 2016款 2.0L 豪华版,,,2008-11-14,2017-11-01,,,0.0,0.0,2.0,2.0,,,,自动,2
1910,灰色,白色,2.4,2.0,15.14,8.07,2008.0,,锡林郭勒,北京,本田-雅阁 2008款 2.4L EX,本田 雅阁 2010款 2.0L EX,,,2008-11-14,2010-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1911,灰色,白色,2.4,2.4,15.14,4.0,2008.0,,锡林郭勒,石家庄,本田-雅阁 2008款 2.4L EX,本田 雅阁 2014款 2.4L EX 豪华版,,,2008-11-14,2014-11-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1912,灰色,其他色,2.4,2.4,15.14,15.18,2008.0,,锡林郭勒,北京,本田-雅阁 2008款 2.4L EX,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2008-11-14,2007-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
1913,灰色,白色,2.4,2.4,15.14,7.34,2008.0,,锡林郭勒,北京,本田-雅阁 2008款 2.4L EX,本田 雅阁 2009款 2.4L LX,,,2008-11-14,2009-03-01,,,0.0,0.0,2.0,1.0,,,,自动,2
1914,黑色,黑色,1.6,1.6,9.28,9.28,2012.0,,赣州,赣州,福特-福克斯 2012款 三厢 1.6L 自动舒适型,福特 福克斯 2012款 三厢 1.6L 自动舒适型,,,2013-04-01,2013-04-01,,,0.0,0.0,0.0,0.0,,,,自动,1
1915,黑色,黑色,1.6,1.6,2.2,9.28,2012.0,,赣州,赣州,福特-福克斯 2012款 三厢 1.6L 自动舒适型,福特 福克斯 2012款 三厢 1.6L 自动舒适型,,,2015-02-11,2013-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1916,黑色,黑色,1.4,1.4,12.98,10.31,2011.0,,天津,天津,大众-宝来 2011款 1.4T AT Sportline,大众 宝来 2011款 1.4T AT Sportline,,,2012-03-05,2011-06-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1917,黑色,其他色,1.4,1.6,12.98,15.07,2011.0,,天津,天津,大众-宝来 2011款 1.4T AT Sportline,大众 宝来 2008款 1.6L 手动时尚型,,,2012-03-05,2009-09-01,,,0.0,0.0,0.0,0.0,,,,手动,2
1918,黑色,其他色,1.4,1.6,12.98,4.67,2011.0,,天津,天津,大众-宝来 2011款 1.4T AT Sportline,大众 宝来 2012款 1.6L 手动时尚型,,,2012-03-05,2012-01-01,,,0.0,0.0,0.0,0.0,,,,手动,2
1919,其他色,黑色,1.6,1.4,4.67,10.31,2012.0,,天津,天津,大众-宝来 2012款 1.6L 手动时尚型,大众 宝来 2011款 1.4T AT Sportline,,,2012-01-19,2011-06-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1920,其他色,其他色,1.6,1.6,4.67,15.07,2012.0,,天津,天津,大众-宝来 2012款 1.6L 手动时尚型,大众 宝来 2008款 1.6L 手动时尚型,,,2012-01-19,2009-09-01,,,0.0,0.0,0.0,0.0,,,,手动,2
1921,其他色,其他色,1.6,1.6,4.67,4.67,2012.0,,天津,天津,大众-宝来 2012款 1.6L 手动时尚型,大众 宝来 2012款 1.6L 手动时尚型,,,2012-01-19,2012-01-01,,,0.0,0.0,0.0,0.0,,,,手动,1
1922,白色,其他色,1.4,1.4,18.89,6.59,2008.0,,呼和浩特,呼和浩特,现代-雅绅特 2008款 1.4手动舒适型（改装天然气）,现代 雅绅特 2011款 1.4手动舒适型,,,2010-06-08,2010-09-01,,,0.0,0.0,1.0,0.0,,,,手动,2
1923,白色,白色,1.5,1.5,2.38,3.48,2013.0,,天津,天津,福特-翼搏 2013款 1.5L 自动尊贵型,福特 翼搏 2013款 1.5L 自动尊贵型,,,2013-10-25,2015-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1924,白色,白色,1.6,1.6,0.53,5.57,2017.0,,宿迁,南京,大众-朗行 2017款 1.6L 自动舒适版,大众 朗行 2013款 1.6L 自动风尚型,,,2017-08-24,2014-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1925,灰色,其他色,1.0,1.2,5.88,7.25,2010.0,,南宁,南宁,五菱汽车-五菱之光 2010款 1.0L立业版,五菱汽车 五菱之光 2010款 1.2L新版实用型长车身LAQ,,,2013-08-02,2011-11-01,,,0.0,0.0,0.0,1.0,,,,手动,2
1926,灰色,其他色,1.0,1.0,5.88,5.88,2010.0,,南宁,南宁,五菱汽车-五菱之光 2010款 1.0L立业版,五菱汽车 五菱之光 2010款 1.0L立业版,,,2013-08-02,2013-08-01,,,0.0,0.0,0.0,0.0,,,,手动,1
1927,白色,白色,1.8,1.8,2.11,2.11,2016.0,,哈尔滨,哈尔滨,丰田-卡罗拉 2016款 双擎 1.8L CVT领先版,丰田 卡罗拉 2016款 双擎 1.8L CVT领先版,,,2017-03-01,2017-03-01,,,0.0,0.0,0.0,0.0,,,,自动,1
1928,白色,其他色,1.8,1.6,2.11,5.04,2016.0,,哈尔滨,哈尔滨,丰田-卡罗拉 2016款 双擎 1.8L CVT领先版,丰田 卡罗拉 2011款 1.6L 手动GL,,,2017-03-01,2013-01-01,,,0.0,0.0,0.0,0.0,,,,手动,2
1929,白色,黑色,1.8,1.8,2.11,7.85,2016.0,,哈尔滨,哈尔滨,丰田-卡罗拉 2016款 双擎 1.8L CVT领先版,丰田 卡罗拉 2011款 1.8L CVT GL-i,,,2017-03-01,2012-02-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1930,白色,白色,1.6,1.8,3.38,2.11,2014.0,,哈尔滨,哈尔滨,丰田-卡罗拉 2014款 1.6L CVT GL,丰田 卡罗拉 2016款 双擎 1.8L CVT领先版,,,2015-11-13,2017-03-01,,,0.0,0.0,1.0,0.0,,,,自动,2
1931,白色,其他色,1.6,1.6,3.38,5.04,2014.0,,哈尔滨,哈尔滨,丰田-卡罗拉 2014款 1.6L CVT GL,丰田 卡罗拉 2011款 1.6L 手动GL,,,2015-11-13,2013-01-01,,,0.0,0.0,1.0,0.0,,,,手动,2
1932,白色,黑色,1.6,1.8,3.38,7.85,2014.0,,哈尔滨,哈尔滨,丰田-卡罗拉 2014款 1.6L CVT GL,丰田 卡罗拉 2011款 1.8L CVT GL-i,,,2015-11-13,2012-02-01,,,0.0,0.0,1.0,1.0,,,,自动,2
1933,白色,白色,1.6,1.4,2.77,5.45,2015.0,,济南,石家庄,大众-速腾 2015款 1.6L 自动舒适型,大众 速腾 2015款 230TSI 自动舒适型,,,2016-07-29,2016-01-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1934,白色,白色,1.6,1.6,2.77,7.41,2015.0,,济南,济南,大众-速腾 2015款 1.6L 自动舒适型,大众 速腾 2014款 改款 1.6L 自动舒适型,,,2016-07-29,2014-05-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1935,白色,黑色,1.6,1.4,2.77,3.84,2015.0,,济南,济南,大众-速腾 2015款 1.6L 自动舒适型,大众 速腾 2011款 1.4TSI 自动技术型,,,2016-07-29,2011-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1936,白色,其他色,1.6,1.6,2.77,8.59,2015.0,,济南,苏州,大众-速腾 2015款 1.6L 自动舒适型,大众 速腾 2009款 1.6L 自动时尚型,,,2016-07-29,2009-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1937,白色,其他色,1.6,1.6,2.77,8.2,2015.0,,济南,苏州,大众-速腾 2015款 1.6L 自动舒适型,大众 速腾 2011款 1.6L 自动时尚型,,,2016-07-29,2010-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1938,其他色,黑色,1.8,1.8,6.98,1.45,2015.0,,柳州,柳州,宝骏-560 2015款 1.8L 手动豪华型,宝骏 宝骏560 2016款 1.8L AMT智能手动精英型,,,2015-11-25,2017-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1939,白色,黑色,1.8,1.8,2.52,1.45,2016.0,,来宾,柳州,宝骏-560 2016款 1.8L 手动豪华型,宝骏 宝骏560 2016款 1.8L AMT智能手动精英型,,,2016-05-16,2017-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1940,其他色,白色,1.6,1.5,13.01,2.68,2013.0,,济南,东营,别克-英朗 2013款 XT 1.6T 自动时尚运动版,别克 英朗 2016款 15N 自动精英型,,,2012-09-06,2016-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1941,其他色,黑色,1.6,1.6,13.01,8.18,2013.0,,济南,衡水,别克-英朗 2013款 XT 1.6T 自动时尚运动版,别克 英朗 2010款 GT 1.6L 手动进取版,,,2012-09-06,2011-10-01,,,0.0,0.0,0.0,2.0,,,,手动,2
1942,其他色,白色,1.6,1.5,13.01,2.19,2013.0,,济南,济南,别克-英朗 2013款 XT 1.6T 自动时尚运动版,别克 英朗 2016款 15N 自动精英型,,,2012-09-06,2016-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1943,白色,白色,1.6,1.6,4.83,4.83,2014.0,,中山,中山,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2014款 1.6XV CVT尊享版,,,2014-08-14,2014-08-01,,,0.0,0.0,0.0,0.0,,,,自动,1
1944,白色,其他色,1.6,1.6,4.83,4.66,2014.0,,中山,中山,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2012款 1.6XL CVT豪华版,,,2014-08-14,2013-12-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1945,白色,其他色,1.6,2.0,4.83,16.22,2014.0,,中山,茂名,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2007款 2.0 XL 天窗版,,,2014-08-14,2007-09-01,,,0.0,0.0,0.0,3.0,,,,自动,2
1946,白色,其他色,1.6,1.6,4.83,9.03,2014.0,,中山,中山,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2012款 经典 1.6XE 手动舒适版,,,2014-08-14,2013-08-01,,,0.0,0.0,0.0,1.0,,,,手动,2
1947,白色,白色,1.6,1.6,3.56,4.83,2016.0,,中山,中山,日产-轩逸 2016款 1.6XE CVT舒适版,日产 轩逸 2014款 1.6XV CVT尊享版,,,2017-07-21,2014-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1948,白色,其他色,1.6,1.6,3.56,4.66,2016.0,,中山,中山,日产-轩逸 2016款 1.6XE CVT舒适版,日产 轩逸 2012款 1.6XL CVT豪华版,,,2017-07-21,2013-12-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1949,白色,其他色,1.6,2.0,3.56,16.22,2016.0,,中山,茂名,日产-轩逸 2016款 1.6XE CVT舒适版,日产 轩逸 2007款 2.0 XL 天窗版,,,2017-07-21,2007-09-01,,,0.0,0.0,0.0,3.0,,,,自动,2
1950,白色,其他色,1.6,1.6,3.56,9.03,2016.0,,中山,中山,日产-轩逸 2016款 1.6XE CVT舒适版,日产 轩逸 2012款 经典 1.6XE 手动舒适版,,,2017-07-21,2013-08-01,,,0.0,0.0,0.0,1.0,,,,手动,2
1951,其他色,白色,1.6,1.6,11.77,4.83,2014.0,,中山,中山,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2014款 1.6XV CVT尊享版,,,2015-06-30,2014-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1952,其他色,其他色,1.6,1.6,11.77,4.66,2014.0,,中山,中山,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2012款 1.6XL CVT豪华版,,,2015-06-30,2013-12-01,,,0.0,0.0,0.0,1.0,,,,自动,2
1953,其他色,其他色,1.6,2.0,11.77,16.22,2014.0,,中山,茂名,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2007款 2.0 XL 天窗版,,,2015-06-30,2007-09-01,,,0.0,0.0,0.0,3.0,,,,自动,2
1954,其他色,其他色,1.6,1.6,11.77,9.03,2014.0,,中山,中山,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2012款 经典 1.6XE 手动舒适版,,,2015-06-30,2013-08-01,,,0.0,0.0,0.0,1.0,,,,手动,2
1955,其他色,其他色,1.6,1.8,5.94,8.69,2012.0,,青岛,青岛,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2013款 三厢经典 1.8L 手动时尚型,,,2012-10-15,2013-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
1956,其他色,白色,1.6,1.6,5.94,2.21,2012.0,,青岛,青岛,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,,,2012-10-15,2016-10-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1957,其他色,白色,1.6,1.8,5.94,4.78,2012.0,,青岛,青岛,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2012款 两厢经典 1.8L 自动基本型,,,2012-10-15,2013-01-01,,,0.0,0.0,0.0,0.0,,,,自动,2
1958,其他色,其他色,1.6,1.6,5.94,1.62,2012.0,,青岛,青岛,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2017款 三厢 1.6L 自动风尚型智行版,,,2012-10-15,2016-10-01,,,0.0,0.0,0.0,1.0,,,,自动,2
