id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse,colorp1,colorp2,fuel_typep1,fuel_typep2,gearboxp1,gearboxp2
3095,其他,其他,1.6,1.8,7.73,13.81,2013.0,-1.0,昆明,曲靖,雪佛兰-科鲁兹 2013款 1.6L SE MT,雪佛兰 科鲁兹 2011款 1.8L SE AT,-1,-1,2013-08-05,2011-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.2,0.0,-6.08,-0.2822655524605385,0.0,0.0,-1.0,0.5,0.0,3.0,1.0,26.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3096,白,其他,1.8,1.8,3.49,2.1,2016.0,-1.0,深圳,深圳,大众-途观 2016款 300TSI 自动四驱豪华版,大众 途观 2015款 1.8TSI 自动两驱风尚版,-1,-1,2016-07-04,2015-09-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,1.39,0.2486583184257603,0.0,1.0,-1.0,0.5,2.0,7.0,0.0,10.0,0.0,-1.0,2.0,1.0,1,0,-1,-1,-1,-1,1
3097,白,白,1.8,1.8,3.49,7.93,2016.0,-1.0,深圳,深圳,大众-途观 2016款 300TSI 自动四驱豪华版,大众 途观 2012款 1.8TSI 自动四驱菁英版,-1,-1,2016-07-04,2013-04-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.44,-0.3887915936952714,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,39.0,0.0,-1.0,2.0,1.0,1,0,0,-1,-1,-1,1
3098,白,其他,2.0,1.8,11.89,2.1,2010.0,-1.0,深圳,深圳,大众-途观 2010款 2.0TSI 自动四驱菁英版,大众 途观 2015款 1.8TSI 自动两驱风尚版,-1,-1,2011-01-26,2015-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.2,0.0,9.79,0.6997855611150823,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,-56.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3099,白,白,2.0,1.8,11.89,7.93,2010.0,-1.0,深圳,深圳,大众-途观 2010款 2.0TSI 自动四驱菁英版,大众 途观 2012款 1.8TSI 自动四驱菁英版,-1,-1,2011-01-26,2013-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.2,0.0,3.9600000000000013,0.1997981836528759,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-27.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3100,白,其他,1.8,1.8,4.88,2.1,2015.0,-1.0,深圳,深圳,大众-途观 2015款 1.8TSI 自动两驱豪华型,大众 途观 2015款 1.8TSI 自动两驱风尚版,-1,-1,2016-01-15,2015-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,2.78,0.3982808022922635,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,4.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3101,白,白,1.8,1.8,4.88,7.93,2015.0,-1.0,深圳,深圳,大众-途观 2015款 1.8TSI 自动两驱豪华型,大众 途观 2012款 1.8TSI 自动四驱菁英版,-1,-1,2016-01-15,2013-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-3.05,-0.2380952380952381,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,33.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3102,棕,其他,2.0,1.8,7.16,2.1,2013.0,-1.0,深圳,深圳,大众-途观 2013款 2.0TSI 自动四驱旗舰版,大众 途观 2015款 1.8TSI 自动两驱风尚版,-1,-1,2013-12-23,2015-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.2,0.0,5.0600000000000005,0.5464362850971923,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,-21.0,0.0,-1.0,2.0,0.0,2,8,-1,-1,-1,-1,1
3103,棕,白,2.0,1.8,7.16,7.93,2013.0,-1.0,深圳,深圳,大众-途观 2013款 2.0TSI 自动四驱旗舰版,大众 途观 2012款 1.8TSI 自动四驱菁英版,-1,-1,2013-12-23,2013-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.2,0.0,-0.7699999999999996,-0.05102717031146452,1.0,1.0,-1.0,0.5,2.0,5.0,0.0,8.0,0.0,-1.0,2.0,0.0,2,8,0,-1,-1,-1,1
3104,棕,其他,1.8,1.8,6.72,2.1,2016.0,-1.0,深圳,深圳,大众-途观 2016款 300TSI 自动两驱风尚版,大众 途观 2015款 1.8TSI 自动两驱风尚版,-1,-1,2016-05-25,2015-09-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,4.619999999999999,0.5238095238095237,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,8.0,0.0,-1.0,2.0,1.0,1,8,-1,-1,-1,-1,1
3105,棕,白,1.8,1.8,6.72,7.93,2016.0,-1.0,深圳,深圳,大众-途观 2016款 300TSI 自动两驱风尚版,大众 途观 2012款 1.8TSI 自动四驱菁英版,-1,-1,2016-05-25,2013-04-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.21,-0.08259385665529011,1.0,1.0,-1.0,0.5,2.0,7.0,0.0,37.0,0.0,-1.0,2.0,1.0,1,8,0,-1,-1,-1,1
3106,其他,其他,1.0,1.0,3.95,2.53,2013.0,-1.0,菏泽,菏泽,北汽威旺-205 2013款 1.0L乐业型,北汽威旺 北汽威旺205 2013款 1.0L乐业型,-1,-1,2013-07-22,2014-07-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,0.0,2.0,1.4200000000000004,0.21913580246913586,0.0,1.0,-1.0,0.5,2.0,4.0,1.0,-12.0,0.0,-1.0,2.0,-1.0,1,-1,-1,-1,-1,-1,1
3107,黑,黑,1.5,1.5,13.96,9.42,2012.0,-1.0,绍兴,绍兴,比亚迪-速锐 2012款 1.5L 手动豪华型,比亚迪 速锐 2012款 1.5L 手动豪华型,-1,-1,2013-07-22,2013-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,4.540000000000001,0.19418306244653552,0.0,0.0,-1.0,0.5,2.0,0.0,2.0,6.0,0.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
3108,金,其他,1.6,1.6,8.19,7.67,2013.0,-1.0,成都,成都,斯柯达-明锐 2013款 1.6L 手动逸俊版,斯柯达 明锐 2010款 1.6L 手动逸俊版,-1,-1,2012-09-25,2011-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,0.5199999999999996,0.03278688524590161,1.0,1.0,-1.0,0.5,2.0,1.0,1.0,14.0,0.0,-1.0,2.0,0.0,2,9,-1,-1,-1,-1,1
3109,金,白,1.6,1.6,8.19,7.31,2013.0,-1.0,成都,成都,斯柯达-明锐 2013款 1.6L 手动逸俊版,斯柯达 明锐 2015款 经典款 1.6L 手动逸杰版,-1,-1,2012-09-25,2016-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,0.8799999999999999,0.056774193548387086,1.0,1.0,-1.0,0.5,2.0,5.0,0.0,-40.0,0.0,-1.0,2.0,0.0,2,9,0,-1,-1,-1,1
3110,金,其他,1.6,1.6,8.19,4.95,2013.0,-1.0,成都,成都,斯柯达-明锐 2013款 1.6L 手动逸俊版,斯柯达 明锐 2014款 1.6L 手动逸杰版,-1,-1,2012-09-25,2015-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,3.2399999999999998,0.24657534246575336,0.0,0.0,-1.0,0.5,2.0,2.0,1.0,-29.0,0.0,-1.0,2.0,0.0,2,9,-1,-1,-1,-1,1
3111,金,其他,1.6,1.6,8.19,9.43,2013.0,-1.0,成都,成都,斯柯达-明锐 2013款 1.6L 手动逸俊版,斯柯达 明锐 2013款 1.6L 手动逸俊版,-1,-1,2012-09-25,2013-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-1.2400000000000002,-0.0703745743473326,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,-12.0,0.0,-1.0,2.0,0.0,2,9,-1,-1,-1,-1,1
3112,白,其他,1.6,1.6,5.23,7.67,2014.0,-1.0,成都,成都,斯柯达-明锐 2014款 1.6L 自动逸俊版,斯柯达 明锐 2010款 1.6L 手动逸俊版,-1,-1,2014-01-13,2011-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-2.4399999999999995,-0.1891472868217054,0.0,0.0,-1.0,0.5,2.0,2.0,1.0,30.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3113,白,白,1.6,1.6,5.23,7.31,2014.0,-1.0,成都,成都,斯柯达-明锐 2014款 1.6L 自动逸俊版,斯柯达 明锐 2015款 经典款 1.6L 手动逸杰版,-1,-1,2014-01-13,2016-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-2.079999999999999,-0.1658692185007974,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,-24.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3114,白,其他,1.6,1.6,5.23,4.95,2014.0,-1.0,成都,成都,斯柯达-明锐 2014款 1.6L 自动逸俊版,斯柯达 明锐 2014款 1.6L 手动逸杰版,-1,-1,2014-01-13,2015-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,0.28000000000000025,0.027504911591355624,1.0,1.0,-1.0,0.5,2.0,2.0,1.0,-13.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3115,白,其他,1.6,1.6,5.23,9.43,2014.0,-1.0,成都,成都,斯柯达-明锐 2014款 1.6L 自动逸俊版,斯柯达 明锐 2013款 1.6L 手动逸俊版,-1,-1,2014-01-13,2013-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-4.199999999999998,-0.2864938608458389,0.0,0.0,-1.0,0.5,2.0,2.0,1.0,4.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3116,其他,其他,1.6,1.6,13.17,7.67,2009.0,-1.0,成都,成都,斯柯达-明锐 2009款 1.6L 手动逸致版,斯柯达 明锐 2010款 1.6L 手动逸俊版,-1,-1,2009-05-05,2011-07-01,-1.0,-1.0,0.0,0.0,2.0,0.0,-1,-1,-1,MT,0,0.0,2.0,5.5,0.263915547024952,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-26.0,0.0,-1.0,2.0,2.0,0,-1,-1,-1,-1,-1,1
3117,其他,白,1.6,1.6,13.17,7.31,2009.0,-1.0,成都,成都,斯柯达-明锐 2009款 1.6L 手动逸致版,斯柯达 明锐 2015款 经典款 1.6L 手动逸杰版,-1,-1,2009-05-05,2016-01-01,-1.0,-1.0,0.0,0.0,2.0,0.0,-1,-1,-1,MT,0,0.0,2.0,5.86,0.2861328125,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,-80.0,0.0,-1.0,2.0,2.0,0,-1,0,-1,-1,-1,1
3118,其他,其他,1.6,1.6,13.17,4.95,2009.0,-1.0,成都,成都,斯柯达-明锐 2009款 1.6L 手动逸致版,斯柯达 明锐 2014款 1.6L 手动逸杰版,-1,-1,2009-05-05,2015-02-01,-1.0,-1.0,0.0,0.0,2.0,0.0,-1,-1,-1,MT,0,0.0,2.0,8.219999999999999,0.4536423841059602,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-69.0,0.0,-1.0,2.0,2.0,0,-1,-1,-1,-1,-1,1
3119,其他,其他,1.6,1.6,13.17,9.43,2009.0,-1.0,成都,成都,斯柯达-明锐 2009款 1.6L 手动逸致版,斯柯达 明锐 2013款 1.6L 手动逸俊版,-1,-1,2009-05-05,2013-09-01,-1.0,-1.0,0.0,0.0,2.0,0.0,-1,-1,-1,MT,0,0.0,2.0,3.74,0.1654867256637168,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-52.0,0.0,-1.0,2.0,2.0,0,-1,-1,-1,-1,-1,1
3120,黑,白,1.8,1.8,15.66,5.39,2011.0,-1.0,太原,太原,大众-帕萨特 2011款 1.8TSI DSG御尊版,大众 帕萨特 2014款 1.8TSI DSG御尊版,-1,-1,2012-11-27,2014-08-01,-1.0,-1.0,0.0,0.0,1.0,2.0,-1,-1,-1,AT,0,0.0,2.0,10.27,0.4878859857482185,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,-21.0,0.0,-1.0,2.0,-1.0,1,7,0,-1,-1,-1,1
3121,黑,白,1.8,1.8,11.23,5.39,2011.0,-1.0,太原,太原,大众-帕萨特 2011款 1.8TSI DSG御尊版,大众 帕萨特 2014款 1.8TSI DSG御尊版,-1,-1,2012-05-23,2014-08-01,-1.0,-1.0,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,0.0,2.0,5.840000000000002,0.35138387484957884,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,-27.0,0.0,-1.0,2.0,-2.0,0,7,0,-1,-1,-1,1
3122,其他,白,1.0,1.4,4.13,10.85,2012.0,-1.0,临沂,临沂,铃木-北斗星 2012款 创业版 1.0L 手动实用型,铃木 北斗星 2008款 1.4L 手动STD,-1,-1,2013-03-13,2009-04-01,-1.0,-1.0,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,-0.3999999999999999,0.0,-6.72,-0.4485981308411215,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,47.0,0.0,-1.0,2.0,-2.0,0,-1,0,-1,-1,-1,1
3123,其他,其他,1.0,1.0,4.13,8.63,2012.0,-1.0,临沂,临沂,铃木-北斗星 2012款 创业版 1.0L 手动实用型,铃木 北斗星 2009款 领航版 1.0L 手动经济型,-1,-1,2013-03-13,2009-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-4.500000000000001,-0.35266457680250785,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,43.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3124,白,白,1.0,1.4,2.44,10.85,2013.0,-1.0,临沂,临沂,铃木-北斗星 2013款 创业版 1.0L 手动助力型,铃木 北斗星 2008款 1.4L 手动STD,-1,-1,2014-12-02,2009-04-01,-1.0,-1.0,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,-0.3999999999999999,0.0,-8.41,-0.6328066215199398,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,68.0,0.0,-1.0,2.0,-2.0,0,0,0,-1,-1,-1,1
3125,白,其他,1.0,1.0,2.44,8.63,2013.0,-1.0,临沂,临沂,铃木-北斗星 2013款 创业版 1.0L 手动助力型,铃木 北斗星 2009款 领航版 1.0L 手动经济型,-1,-1,2014-12-02,2009-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-6.190000000000001,-0.5591689250225836,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,64.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3126,白,其他,1.5,1.5,4.17,3.6,2014.0,-1.0,成都,成都,本田-飞度 2014款 1.5L LX CVT舒适型,本田 飞度 2014款 1.5L LX CVT舒适型,-1,-1,2015-05-13,2014-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.5699999999999998,0.07335907335907334,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,9.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3127,白,白,1.5,1.8,3.52,1.59,2015.0,-1.0,惠州,肇庆,本田-缤智 2015款 1.5L CVT两驱舒适型,本田 缤智 2015款 1.8L CVT两驱豪华型,-1,-1,2016-09-23,2016-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.30000000000000004,0.0,1.93,0.3776908023483366,0.0,1.0,-1.0,0.5,0.0,3.0,1.0,3.0,1.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3128,白,白,1.8,1.8,2.7,2.69,2014.0,-1.0,杭州,杭州,现代-名图 2014款 1.8L 自动智能型GLS,现代 名图 2014款 1.8L 自动智能型GLS,-1,-1,2015-01-20,2015-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.010000000000000231,0.0018552875695733266,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3129,其他,其他,2.0,2.0,4.98,4.25,2013.0,-1.0,长春,长春,马自达-6 2013款 2.0L 自动时尚型,马自达 马自达6 2015款 2.0L 自动时尚型,-1,-1,2014-11-11,2015-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.7300000000000004,0.07908992416034674,1.0,1.0,-1.0,0.5,2.0,4.0,1.0,-13.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3130,其他,其他,2.0,2.0,4.98,7.2,2013.0,-1.0,长春,长春,马自达-6 2013款 2.0L 自动时尚型,马自达 马自达6 2013款 2.0L 自动时尚型,-1,-1,2014-11-11,2014-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-2.22,-0.18226600985221672,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,7.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3131,其他,其他,2.0,2.0,4.98,6.32,2013.0,-1.0,长春,长春,马自达-6 2013款 2.0L 自动时尚型,马自达 马自达6 2007款 2.0L 自动豪华型,-1,-1,2014-11-11,2009-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.34,-0.11858407079646015,0.0,1.0,-1.0,0.5,2.0,7.0,0.0,64.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3132,其他,其他,2.0,2.0,4.98,9.56,2013.0,-1.0,长春,长春,马自达-6 2013款 2.0L 自动时尚型,马自达 马自达6 2008款 2.0L 自动时尚型,-1,-1,2014-11-11,2009-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.58,-0.3149931224209078,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,66.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3133,其他,其他,2.0,2.0,5.33,4.25,2015.0,-1.0,长春,长春,马自达-6 2015款 2.0L 自动时尚型,马自达 马自达6 2015款 2.0L 自动时尚型,-1,-1,2015-07-24,2015-12-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,1,0.0,2.0,1.08,0.1127348643006263,0.0,1.0,-1.0,0.5,2.0,3.0,1.0,-5.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3134,其他,其他,2.0,2.0,5.33,7.2,2015.0,-1.0,长春,长春,马自达-6 2015款 2.0L 自动时尚型,马自达 马自达6 2013款 2.0L 自动时尚型,-1,-1,2015-07-24,2014-04-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.87,-0.14924181963288108,0.0,1.0,-1.0,0.5,2.0,4.0,1.0,15.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3135,其他,其他,2.0,2.0,5.33,6.32,2015.0,-1.0,长春,长春,马自达-6 2015款 2.0L 自动时尚型,马自达 马自达6 2007款 2.0L 自动豪华型,-1,-1,2015-07-24,2009-07-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-0.9900000000000002,-0.08497854077253221,1.0,1.0,-1.0,0.5,2.0,7.0,0.0,72.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3136,其他,其他,2.0,2.0,5.33,9.56,2015.0,-1.0,长春,长春,马自达-6 2015款 2.0L 自动时尚型,马自达 马自达6 2008款 2.0L 自动时尚型,-1,-1,2015-07-24,2009-05-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.23,-0.28408327736736066,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,74.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3137,其他,白,1.4,1.6,5.05,3.23,2015.0,-1.0,南通,南通,大众-速腾 2015款 230TSI 自动舒适型,大众 速腾 2017款 1.6L 自动舒适型,-1,-1,2015-07-15,2016-10-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.20000000000000015,0.0,1.82,0.21980676328502416,0.0,1.0,-1.0,0.5,2.0,7.0,0.0,-15.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
3138,其他,其他,1.4,1.4,5.05,5.06,2015.0,-1.0,南通,南通,大众-速腾 2015款 230TSI 自动舒适型,大众 速腾 2015款 230TSI 自动舒适型,-1,-1,2015-07-15,2015-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,-0.009999999999999787,-0.0009891196834816802,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3139,黑,黑,2.0,2.0,4.74,4.74,2016.0,-1.0,郑州,郑州,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2016款 2.0L 舒适版,-1,-1,2017-07-17,2017-07-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
3140,黑,其他,2.0,2.4,4.74,17.5,2016.0,-1.0,郑州,郑州,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2008款 2.4L EX Navi,-1,-1,2017-07-17,2009-04-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,-12.76,-0.5737410071942446,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,99.0,0.0,-1.0,2.0,1.0,1,7,-1,-1,-1,-1,1
3141,黑,黑,2.0,2.0,4.74,1.83,2016.0,-1.0,郑州,郑州,本田-雅阁 2016款 2.0L 舒适版,本田 雅阁 2016款 2.0L 舒享版,-1,-1,2017-07-17,2017-03-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,2.91,0.4429223744292237,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,4.0,0.0,-1.0,2.0,1.0,1,7,7,-1,-1,-1,1
3142,黑,黑,2.0,2.0,1.83,4.74,2016.0,-1.0,郑州,郑州,本田-雅阁 2016款 2.0L 舒享版,本田 雅阁 2016款 2.0L 舒适版,-1,-1,2017-03-30,2017-07-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,-2.91,-0.4429223744292237,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,-4.0,0.0,-1.0,2.0,-1.0,1,7,7,-1,-1,-1,1
3143,黑,其他,2.0,2.4,1.83,17.5,2016.0,-1.0,郑州,郑州,本田-雅阁 2016款 2.0L 舒享版,本田 雅阁 2008款 2.4L EX Navi,-1,-1,2017-03-30,2009-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.3999999999999999,0.0,-15.67,-0.8106570098292808,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,95.0,0.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
3144,黑,黑,2.0,2.0,1.83,1.83,2016.0,-1.0,郑州,郑州,本田-雅阁 2016款 2.0L 舒享版,本田 雅阁 2016款 2.0L 舒享版,-1,-1,2017-03-30,2017-03-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
3145,其他,其他,1.0,1.0,5.64,5.64,2009.0,-1.0,重庆,重庆,长安商用-长安之星 2009款 1.0L-SC6378A4S-JL465Q,长安商用 长安之星 2009款 1.0L-SC6363BV3S-JL466Q,-1,-1,2011-07-12,2011-07-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,6.0,0.0,0.0,2.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3146,其他,其他,1.0,1.0,5.64,8.73,2009.0,-1.0,重庆,重庆,长安商用-长安之星 2009款 1.0L-SC6378A4S-JL465Q,长安商用 长安之星 2009款 1.0L-SC6363B-JL465Q,-1,-1,2011-07-12,2013-03-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-3.0900000000000007,-0.21503131524008354,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,-20.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3147,其他,其他,2.0,2.5,4.23,5.05,2015.0,-1.0,长春,长春,马自达-阿特兹 2015款 2.0L 蓝天时尚版,马自达 阿特兹 2017款 2.5L 蓝天运动版,-1,-1,2016-05-23,2017-01-01,-1.0,-1.0,0.0,0.0,2.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,-0.8199999999999994,-0.08836206896551717,1.0,1.0,-1.0,0.5,2.0,4.0,1.0,-8.0,0.0,-1.0,2.0,2.0,0,-1,-1,-1,-1,-1,1
3148,白,白,1.4,1.4,4.51,2.19,2014.0,-1.0,石家庄,石家庄,现代-瑞纳 2014款 1.4L 手动智能型GLS,现代 瑞纳 2010款 三厢 1.4L 自动舒适型GS,-1,-1,2016-04-21,2013-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,2.32,0.34626865671641793,0.0,0.0,-1.0,0.5,2.0,7.0,0.0,31.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3149,其他,其他,1.4,1.4,6.72,7.45,2010.0,-1.0,石家庄,石家庄,现代-瑞纳 2010款 三厢 1.4L 手动舒适型GS,现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,-1,-1,2011-12-16,2013-07-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-0.7300000000000004,-0.05151729004940017,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,-19.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
