c_price,max_price,min_price,dealer_price,car_model,fuel_type,register_city,model_generation,is_electric_skylight,is_panoramic_sunroof,far_beam,dipped_headlight,new_car_price,transfer_times,price,target,model_id,register_date,deal_date,gear_num,province,used_ages,bumper_change,bumper_chromatic,bumper_flaw,bumper_metal,bumper_spray,car_box_type,car_height,car_length,car_level,car_width,chromatic_num,color,deal_city,deal_time_quarter,displacement,door_change,door_chromatic,door_flaw,door_metal,door_spray,drive_mode,driving_seat_abnormal,driving_seat_abrasion,driving_seat_blister,driving_seat_damage,driving_seat_disassembly,driving_seat_flaw,driving_seat_smudginess,edition,emission,engine_intake_form,fender_change,fender_chromatic,fender_flaw,fender_metal,fender_spray,front_light_change,front_light_damage,front_light_flaw,gdp_level,gearbox_type,manufacturer,max_horse_power,metal_num,mileage,model_age,model_brand,model_series,model_year,pillar_change,pillar_chromatic,pillar_flaw,pillar_metal,pillar_spray,power_displacement_cartesian,region,seat_flaw,spray_num,steering_wheel_flaw,tire_flaw,transmission,transmission_case,trunk_change,trunk_chromatic,trunk_flaw,trunk_injury,trunk_metal,trunk_spray,change_num,used_months,engine_vehicle_launch_flawnum,engine_valve_chamber_cover_flawnum,engine_cistern_flawnum,engine_accumulator_flawnum,engine_steering_mast_flawnum,engine_room_line_sediment_flawnum,engine_brake_level_flawnum,engine_oil_flawnum,engine_cylinder_removalnum,engine_defectnum,engine_flawnum,engine_harness_changenum,engine_harness_sootingnum,engine_harness_carbonizationnum,engine_harness_flawnum,engine_firewall_bulkhead_changenum,engine_firewall_bulkhead_sootingnum,engine_firewall_bulkhead_carbonizationnum,engine_firewall_bulkhead_blisters_tracesnum,engine_firewall_bulkheadd_flawnum,engine_gearbox_flawnum,engine_removable_tank_framework_flawnum,engine_non_removable_tank_framework_changenum,engine_non_removable_framework_defectnum,engine_non_removable_framework_flawnum,bottom_bigside_flawnum,bottom_bigside_changenum,bottom_bigside_metalnum,bottom_bigside_spraynum,bottom_bigside_chromaticnum,bottom_bigside_weldnum,bottom_bigside_injurynum,bottom_bigside_injury_sagnum,bottom_bigside_injury_scratchnum,bottom_bigside_injury_brokennum,bottom_bigside_injury_scarsnum,bottom_bigside_injury_cracknum,bottom_bigside_repairnum,id
20.79,26.1,24.8,-1.0,宝马5系 2013款 525li 领先型,汽油,杭州,1,1,0,-1,氙气,45.96,0,25.5,25.0,9810,2013-06-01,2018-03-01,8,浙江,5,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,灰,杭州,2,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,3,0,3,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,12.74,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华东,0,6,0,0,自动,8,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18020
21.54,26.7,25.4,-1.0,宝马5系 2013款 525li 豪华型,汽油,成都,1,1,0,-1,氙气,49.46,0,26.98,25.3,9811,2013-08-01,2018-03-17,8,四川,5,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,棕,成都,2,2.0,0,0,5,2,3,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,6,2,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,4,12.55,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,西南,0,7,0,0,自动,8,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18038
27.93,33.8,32.1,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,深圳,1,1,0,氙气,氙气,49.96,0,34.0,32.5,9800,2014-10-01,2018-03-04,8,广东,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,金,广州,2,2.0,0,0,3,0,3,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,4,0,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,0,5.24,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华南,0,7,0,4,自动,8,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18072
15.86,19.7,18.4,-1.0,宝马5系 2011款 520li 典雅型,汽油,北京,1,1,0,-1,-1,41.86,2,22.0,20.0,9828,2011-04-01,2018-03-06,8,北京,7,1,0,3,0,2,三厢,1.47,5.04,中大型车,1.86,1,黑,北京,2,2.5,1,0,4,0,3,后驱,0,0,0,0,0,0,0,典雅,4,自然吸气,0,1,4,0,3,1,0,1,0,手自一体变速箱(AT),华晨宝马,5,0,13.04,7,宝马,宝马5系,2011,0,0,0,0,0,5_2.5,华北,0,7,0,0,自动,8,0,0,0,0,0,0,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18144
27.26,33.5,32.0,-1.0,宝马5系 2014款 525li 领先型,汽油,北京,1,1,0,氙气,氙气,46.66,0,32.0,30.8,9799,2015-09-01,2018-03-16,8,北京,3,1,0,3,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,北京,2,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,1,3.54,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,2,0,0,自动,8,0,0,1,0,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18358
18.75,23.9,22.6,-1.0,宝马5系 2012款 523li 豪华型,汽油,厦门,1,1,0,-1,氙气,49.46,1,21.9,21.42,12604,2012-02-01,2018-04-01,8,福建,7,1,0,3,0,2,三厢,1.47,5.04,中大型车,1.86,0,黑,漳州,3,2.5,0,0,4,0,4,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,4,0,4,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,12.63,6,宝马,宝马5系,2012,0,0,6,0,6,7_2.5,华南,0,7,0,0,自动,8,0,0,1,0,0,1,1,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,18509
25.47,29.2,27.6,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,焦作,1,1,0,氙气,氙气,49.96,2,26.0,25.85,9800,2013-12-01,2018-03-27,8,河南,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,黑,郑州,2,2.0,0,0,2,1,1,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,1,7.81,4,宝马,宝马5系,2014,0,0,1,0,1,7_2.0,华中,0,5,0,4,自动,8,0,0,0,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18544
23.54,27.8,26.4,-1.0,宝马5系 2014款 520li 典雅型,汽油,北京,1,1,0,氙气,氙气,43.56,3,28.4,27.6,9798,2014-01-01,2018-04-03,8,北京,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,金,北京,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,1,0,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,6,0,6.87,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华北,0,3,0,0,自动,8,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,18566
7.99,12.3,11.2,-1.0,宝马5系 2008款 530li 领先型,汽油,北京,2,1,0,-1,氙气,64.66,0,11.2,10.9,9854,2008-05-01,2018-04-01,6,北京,10,0,0,2,0,2,三厢,1.48,4.98,中大型车,1.85,0,灰,北京,3,3.0,0,0,6,2,4,后驱,0,0,0,0,0,0,0,领先,3,自然吸气,0,0,6,2,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,9,4,10.72,10,宝马,宝马5系,2008,0,0,1,0,1,9_3.0,华北,0,7,0,0,自动,6,0,0,1,0,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,18607
27.86,31.5,30.0,-1.0,宝马5系 2014款 520li 典雅型,汽油,惠州,1,1,0,氙气,氙气,43.56,2,29.5,29.3,9798,2015-12-01,2018-06-29,8,广东,3,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,惠州,3,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,0,0,2,0,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,0,5.87,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华南,0,5,0,0,自动,8,0,0,1,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18926
24.5,30.6,29.1,-1.0,宝马5系 2014款 520li 典雅型,汽油,武汉,1,1,0,氙气,氙气,43.56,0,31.0,28.6,9798,2015-02-01,2018-05-31,8,湖北,4,1,0,3,0,2,三厢,1.49,5.06,中大型车,1.86,0,棕,武汉,3,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,0,2.21,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华中,0,5,0,0,自动,8,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19097
-1.0,20.1,18.9,-1.0,宝马5系 2012款 520li 典雅型,汽油,郑州,1,1,0,-1,氙气,42.86,1,25.0,20.1,12602,2012-04-01,2018-04-27,8,河南,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,黑,郑州,3,2.5,0,0,3,1,2,后驱,0,0,0,0,0,0,0,典雅,4,自然吸气,0,0,3,1,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,2,9.52,6,宝马,宝马5系,2012,0,0,0,0,0,5_2.5,华中,0,7,0,0,自动,8,0,0,1,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19103
26.88,31.1,29.7,-1.0,宝马5系 2014款 520li 典雅型,汽油,南充,1,1,0,氙气,氙气,43.56,0,29.0,27.4,9798,2016-08-01,2018-11-08,8,江苏,3,1,0,2,0,1,三厢,1.49,5.06,中大型车,1.86,0,黑,南京,5,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,0,0,2,1,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,1,3.81,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华东,0,2,0,0,自动,8,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19162
-1.0,27.5,26.3,-1.0,宝马5系 2014款 520li 典雅型,汽油,郑州,1,1,0,氙气,氙气,43.56,0,35.9,,9798,2016-05-01,,8,河南,2,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,黑,郑州,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,0,4.0,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华中,0,0,0,0,自动,8,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19253
17.97,22.6,21.3,-1.0,宝马5系 2012款 520li 典雅型,汽油,西安,1,1,0,-1,氙气,42.86,1,20.5,19.6,12602,2012-10-01,2018-05-25,8,陕西,6,0,0,1,0,1,三厢,1.47,5.04,中大型车,1.86,0,灰,西安,3,2.5,0,0,4,0,4,后驱,0,0,0,0,0,0,0,典雅,4,自然吸气,0,0,2,0,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,0,10.79,6,宝马,宝马5系,2012,0,0,0,0,0,5_2.5,西北,0,7,0,0,自动,8,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19652
-1.0,31.4,30.0,-1.0,宝马5系 2014款 525li 领先型,汽油,石家庄,1,1,0,氙气,氙气,46.66,0,34.0,,9799,2016-05-01,,8,河北,3,1,0,3,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,石家庄,4,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,3,0,3,2,0,2,2,手自一体变速箱(AT),华晨宝马,7,0,6.57,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,7,0,0,自动,8,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19720
18.2,23.3,21.9,-1.0,宝马5系 2012款 523li 领先型,汽油,长沙,1,1,0,-1,氙气,45.96,0,20.0,19.5,12603,2012-09-01,2018-11-02,8,湖南,7,0,0,3,1,2,三厢,1.47,5.04,中大型车,1.86,0,金,长沙,5,2.5,0,0,4,1,3,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,5,2,3,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,4,8.34,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,华中,0,7,0,4,自动,8,0,0,0,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19753
26.16,27.8,26.5,-1.0,宝马5系 2014款 520li 典雅型,汽油,武汉,1,1,0,氙气,氙气,43.56,0,28.0,27.0,9798,2014-12-01,2018-06-01,8,湖北,4,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,武汉,3,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,0,4.7,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华中,0,1,0,0,自动,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19783
4.61,5.4,4.8,-1.0,宝马5系 2006款 530i,汽油,上海,3,1,0,-1,氙气,65.0,1,6.2,5.9,9843,2006-01-19,2018-07-17,6,上海,13,0,0,0,0,0,三厢,1.47,4.84,中大型车,1.85,0,白,上海,4,3.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,530I,3,自然吸气,0,0,1,0,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,9,0,11.54,12,宝马,宝马5系,2006,0,0,0,0,0,9_3.0,华东,0,1,0,0,自动,6,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20044
9.54,13.0,12.1,-1.0,宝马5系 2010款 520li 领先型,汽油,北京,2,1,0,-1,-1,41.26,1,12.0,11.688,9819,2010-09-26,2018-06-17,6,北京,8,0,0,2,0,2,三厢,1.48,4.98,中大型车,1.85,0,黑,北京,3,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,1,0,4,0,3,0,0,0,0,手自一体变速箱(AT),华晨宝马,4,0,7.69,8,宝马,宝马5系,2010,0,0,0,0,0,4_2.0,华北,0,7,0,0,自动,6,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20163
-1.0,29.5,28.2,-1.0,宝马5系 2014款 520li 典雅型,汽油,哈尔滨,1,1,0,氙气,氙气,43.56,0,32.5,,9798,2016-05-13,,8,黑龙江,3,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,哈尔滨,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,0,0,0,0,0,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,0,6.15,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,东北,0,0,0,0,自动,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230
17.31,21.3,20.0,-1.0,宝马5系 2011款 523li 领先型,汽油,长春,1,1,0,-1,氙气,44.96,1,21.0,,9829,2011-11-29,,8,吉林,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,灰,长春,3,2.5,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,2,0,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,0,7.86,7,宝马,宝马5系,2011,0,0,1,0,1,7_2.5,东北,0,7,0,0,自动,8,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20256
-1.0,24.1,22.7,-1.0,宝马5系 2013款 525li 领先型,汽油,成都,1,1,0,-1,氙气,45.96,0,26.8,,9810,2012-12-26,,8,四川,6,2,0,4,0,2,三厢,1.49,5.04,中大型车,1.86,0,黑,成都,3,2.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,5,1,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,1,8.92,5,宝马,宝马5系,2013,0,0,2,0,2,7_2.0,西南,0,7,0,0,自动,8,0,0,1,0,0,1,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,20316
-1.0,29.7,28.1,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,上海,1,1,0,氙气,氙气,49.96,0,26.0,,9800,2014-04-17,,8,上海,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,上海,4,2.0,0,0,6,3,3,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,4,1,3,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,4,6.92,4,宝马,宝马5系,2014,0,0,2,0,2,7_2.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20329
-1.0,35.4,33.6,34.47,宝马5系 2017款 525li 豪华设计套装,汽油,保定,1,1,0,氙气,氙气,49.96,0,38.88,,23513,2017-03-31,,8,河北,2,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,保定,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,2,1,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,1,1.07,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华北,0,2,0,0,自动,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20419
-1.0,30.8,29.4,29.29,宝马5系 2017款 520li 典雅型,汽油,哈尔滨,1,1,0,氙气,氙气,43.56,0,31.3,,23511,2016-09-23,,8,黑龙江,2,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,棕,哈尔滨,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,0,0,0,0,0,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,0,1.86,1,宝马,宝马5系,2017,0,0,0,0,0,6_2.0,东北,0,0,0,0,自动,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20431
27.21,31.5,30.0,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,北京,1,1,0,氙气,氙气,49.96,0,30.0,30.0,9800,2015-09-24,2018-06-22,8,北京,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,黑,北京,3,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,3,1,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,1,8.98,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,6,0,4,自动,8,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20499
-1.0,25.7,24.2,25.25,宝马5系 2013款 530li 豪华型,汽油,成都,1,1,0,-1,氙气,62.96,1,23.36,23.36,9814,2013-02-27,2018-07-14,8,四川,6,0,0,1,0,1,三厢,1.49,5.04,中大型车,1.86,0,灰,成都,3,3.0,0,0,6,2,4,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,4,2,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,9,4,7.7,5,宝马,宝马5系,2013,0,0,0,0,0,9_3.0,西南,0,7,0,0,自动,8,0,0,0,0,0,0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20533
-1.0,32.0,30.5,31.02,宝马5系 2014款 525li 豪华设计套装,汽油,石家庄,1,1,0,氙气,氙气,49.96,0,33.5,,9800,2016-06-08,,8,河北,3,1,0,3,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,石家庄,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,0,0,0,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,0,6.34,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,2,0,0,自动,8,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20683
-1.0,22.6,21.2,-1.0,宝马5系 2012款 523li 领先型,汽油,昆明,1,1,0,-1,氙气,45.96,0,19.23,19.23,12603,2012-06-26,2018-08-25,8,云南,7,1,0,3,0,2,三厢,1.47,5.04,中大型车,1.86,0,白,昆明,4,2.5,0,0,1,0,1,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,1,0,1,1,0,1,2,手自一体变速箱(AT),华晨宝马,7,0,5.53,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,西南,0,4,0,0,自动,8,0,0,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20950
18.89,19.8,18.4,-1.0,宝马5系 2011款 535li 领先型,汽油,北京,1,1,0,-1,氙气,62.76,0,20.0,20.0,9833,2011-07-12,2018-07-05,8,北京,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,金,北京,4,3.0,0,0,3,0,3,后驱,0,1,0,0,0,1,0,领先,4,涡轮增压,1,0,5,1,3,0,0,0,0,手自一体变速箱(AT),华晨宝马,12,1,15.9,7,宝马,宝马5系,2011,0,0,0,0,0,12_3.0,华北,2,7,0,0,自动,8,0,0,0,0,0,0,1,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20957
-1.0,26.9,25.4,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,北京,1,1,0,氙气,氙气,49.96,0,31.0,,9800,2014-05-30,,8,北京,5,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,黑,北京,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,1,0,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,0,4.85,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,1,0,0,自动,8,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21033
30.83,32.3,30.7,-1.0,宝马5系 2017款 520li 典雅型,汽油,济南,1,1,0,氙气,氙气,43.56,0,33.9,32.0,23511,2017-05-11,2018-07-18,8,山东,2,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,济南,4,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,典雅,5,涡轮增压,0,0,2,0,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,0,1.22,1,宝马,宝马5系,2017,0,0,0,0,0,6_2.0,华东,0,4,0,0,自动,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21086
-1.0,28.4,26.8,-1.0,宝马5系 2014款 525li 领先型,汽油,南京,1,1,0,氙气,氙气,46.66,2,27.0,,9799,2014-07-24,,8,江苏,5,2,0,4,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,南京,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,6.0,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,2,0,0,自动,8,0,0,0,0,0,0,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21133
21.02,25.5,24.0,-1.0,宝马5系 2014款 520li 典雅型,汽油,成都,1,1,0,氙气,氙气,43.56,0,25.8,,9798,2013-12-04,,8,四川,5,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,金,成都,4,2.0,0,0,5,1,4,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,4,0,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,1,7.24,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,西南,0,7,0,0,自动,8,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21171
